User,Message,Sentiment
0***5,่ห่วยแตกสั่งได้,Negative
Somjit P.,แย่,Negative
W***.,มาตรฐานต่ำมาก ห่อสินค้ามีการฉีกออกเพื่อแกะดูด้านใน เป็นมาตรฐานการทำงานที่ต่ำช้าสะทัอนให้เห็นความต่ำตมของทางขนส่ง สมควรจะล้มละลายได้สักที,Negative
ป***.,สินค้าคุณภาพดีราคาถูกทางบริษัทจัดส่งของเร็วสั่งของมาหลายรอบแล้วประทับใจค่ะราคาไม่แพง,Negative
orawan P.,สั่งตามไซส์ใส่ไม่ได้เลยคะ,Negative
w***.,ตัวเล็กมากให้เด็กใส่เถอะเ,Negative
0***7,สั่งอัน ดีอัน พังแบบไม่ได้อัน จบข่าว,Negative
0***9,ไม่ตรงปก เนื้อผ้าไม่เหมือนในรูป,Negative
ว***.,เนื้อผ้าดีมากสั่งหลายรอบแล้ว,Negative
0***2,เสื้อตัวเล็กมากใส่ไม่ได้เลยแต่ขนส่งรวดเร็วมากค่ะ,Negative
ศุกลรัตน์ ช.,การออกแบบมันหลวมได้ทรงผู้ชายมาสั่งของผู้หญิงเสียเงินเปล่าค่ะอย่ามาขายเลยขอร้อง,Negative
อุบลภิรมณ์,บางไปหน่อย,Negative
Beam O.,แก้วไม่เก็บความเย็นความชื้นเลยค่ะมีไอน้ำเกาะทีบริเวณรอบๆแก้วทั่วไปหมดเลยลองใส่น้ำใส่น้ำแข็งกินแค่ครั้งเดียวเลิกใช้เลยค่ะ,Negative
aiyarin,แย่มากเลยคะ ส่งกางเกงขาดมาขายให้ตัว เสียความรู้สึก วันหลังจะไม่สั่งร้านนี้อีกแล้วคะ,Negative
*******846,กางเกงส่งมา หัวซิบหลุดไม่มี ตะเข็บซิบก็หลุดบางส่วนไม่สมบ,Negative
ว***.,เนื้อผ้าดีมากสั่งหลายรอบแล้ว,Negative
Chinjung J.,ดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะ,Negative
9***9,มีนคือกางเกงวอร์มเนื้อผ้าบาง ไม่สวยเหมือนในปกเลย ขาบาน,Negative
ว***.,ผิดหวัง กับการสั่งครั้งแรกเลยคะ สั่งออเดอร์ไป สีดำ ตัว สีกรม ขนส่งมาส่ง จ่ายตั้งไปในราคา แต่ของที่ได้มาแค่ ต้ว ทักคุบกับร้าน บอกจะโอนเงินคืนให้ภายใน วัน ไอ้เราก็รอรอรอคะ จนป่านนี้ ยังไม่ได้รับ ถามว่าเงินมันมากมั้ย ไม่มากหรอกคะ แต่แย่เสียความรู้สึกคะ ใครจะสั่งก็คิดดีดีนะคะ มีวีดีโอตอนแะถุงด่วยคะ แต่ไม่สามรถอัพลงได้ ครั้งนี้ครั้งเดียวพอคะ,Negative
8***5,เก็บเงินปลายทางเกินราคา ได้ของไม่ครบ สั่งกางเกงมา ชิ้นได้ขิ้น แต่เก็บเงินปลายทาง ชิ้น,Negative
J***m,คราบเหลืองไม่ออกเลยซักนิ๊สสสส กดโฟมไป รอบ เช็ดๆขัดๆ ทิ้งไว้ข้ามคืนก็แล้ว ไม่ออกจ๊ะ ไม่มีวี่แววว่าจะจางลงด้วย,Negative
Bow B.,ส่งมาผิดสีค่ะ สั่งสีดำกับน้ำตาล แต่ได้สีดำกับสีเลือดหมู,Negative
8***5,ตรงปก ราคาไม่แพง ส่งไว,Negative
ก***.,สั่งไป แต่ได้มาขวด,Negative
Nam T.,ชอบค่ะถูกใจ,Negative
นันทิดา,สินค้ากระจกแตกคะ,Negative
*******514,เนื้อผ้าดีค่ะ แต่การเย็บไม่ดี กางเกงขาดตรงขา,Negative
